00:78:88:2C:80:1F,-59
00:78:88:2B:53:10,-64
00:78:88:28:05:B0,-64
00:78:88:2C:80:10,-63
00:C1:64:8A:85:80,-65
00:C1:64:F2:F3:50,-83
00:78:88:28:05:BF,-62
00:78:88:2E:72:2F,-83
00:78:88:81:10:FF,-86
00:C8:8B:FF:7E:AF,-88
00:78:88:4F:06:6F,-83
00:78:88:2C:80:1F,-60
00:78:88:2B:53:10,-64
00:78:88:28:05:B0,-64
00:78:88:2C:80:10,-64
00:C1:64:8A:85:80,-65
00:C1:64:F2:F3:50,-83
00:78:88:28:05:BF,-66
00:78:88:2E:72:2F,-84
00:78:88:81:10:FF,-86
00:C8:8B:FF:7E:AF,-89
00:78:88:4F:06:6F,-83
00:C8:8B:FF:7E:A0,-88
00:78:88:81:10:F0,-89
00:C1:64:C3:84:70,-81
00:C1:64:8A:85:8F,-75
00:78:88:2C:80:1F,-59
00:78:88:2B:53:10,-65
00:78:88:28:05:B0,-64
00:78:88:2C:80:10,-64
00:C1:64:8A:85:80,-65
00:C1:64:F2:F3:50,-83
00:78:88:28:05:BF,-64
00:78:88:2E:72:2F,-84
00:78:88:81:10:FF,-86
00:C8:8B:FF:7E:AF,-87
00:78:88:4F:06:6F,-83
00:C8:8B:FF:7E:A0,-88
00:78:88:81:10:F0,-89
00:C1:64:C3:84:70,-81
00:C1:64:8A:85:8F,-74
00:78:88:2E:72:20,-83
00:78:88:2C:80:1F,-61
00:78:88:2B:53:10,-63
00:78:88:28:05:B0,-64
00:78:88:2C:80:10,-65
00:C1:64:8A:85:80,-66
00:C1:64:F2:F3:50,-83
00:78:88:28:05:BF,-64
00:78:88:2E:72:2F,-84
00:78:88:81:10:FF,-86
00:C8:8B:FF:7E:AF,-88
00:78:88:4F:06:6F,-83
00:C8:8B:FF:7E:A0,-88
00:78:88:81:10:F0,-89
00:C1:64:C3:84:70,-81
00:C1:64:8A:85:8F,-73
00:78:88:2E:72:20,-83
00:78:88:4F:06:60,-66
