00:78:88:2C:80:1F,-61
00:78:88:2B:53:10,-64
00:78:88:28:05:BF,-65
00:C1:64:8A:85:8F,-73
00:78:88:2E:72:2F,-85
00:C8:8B:FF:7E:AF,-90
00:78:88:2C:80:1F,-58
00:78:88:2B:53:10,-64
00:78:88:28:05:BF,-63
00:C1:64:8A:85:8F,-73
00:78:88:2E:72:2F,-85
00:C8:8B:FF:7E:AF,-89
00:78:88:28:05:B0,-63
00:78:88:2C:80:10,-60
00:C1:64:8A:85:80,-66
00:78:88:2C:80:1F,-59
00:78:88:2B:53:10,-66
00:78:88:28:05:BF,-65
00:C1:64:8A:85:8F,-73
00:78:88:2E:72:2F,-85
00:C8:8B:FF:7E:AF,-89
00:78:88:28:05:B0,-61
00:78:88:2C:80:10,-59
00:C1:64:8A:85:80,-66
00:78:88:4F:06:60,-67
00:78:88:2C:80:1F,-60
00:78:88:2B:53:10,-64
00:78:88:28:05:BF,-62
00:C1:64:8A:85:8F,-73
00:78:88:2E:72:2F,-85
00:C8:8B:FF:7E:AF,-91
00:78:88:28:05:B0,-61
00:78:88:2C:80:10,-59
00:C1:64:8A:85:80,-65
00:78:88:4F:06:60,-67
00:78:88:2E:72:20,-82
00:78:88:28:0E:70,-88
